msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
user_0009066,40,30,149,149,1,20150831,20150930,0
user_0009066,40,90,399,359,1,20150930,20151229,0
user_0009066,41,30,149,149,1,20151229,20160128,0
user_0009066,40,30,149,134,1,20160128,20160227,0
user_0009066,40,30,149,134,1,20160227,20160328,0
user_0009066,33,30,149,149,1,20160328,20160427,0
user_0009066,40,90,399,399,1,20160427,20160726,0
user_0009066,36,90,399,359,1,20160726,20161024,0
user_0009066,41,410,1499,1499,1,20161024,20171208,0
user_0009067,34,30,149,149,1,20160229,20160330,0
user_0009067,39,30,149,149,1,20160330,20160429,0
user_0009067,36,90,399,319,1,20160429,20160728,0
user_0009067,40,90,399,399,1,20160728,20161026,0
user_0009067,38,30,149,149,1,20161026,20161125,0
user_0009067,41,180,699,699,1,20161125,20170524,0
user_0009068,36,90,399,399,1,20150212,20150513,0
user_0009068,41,30,149,149,1,20150513,20150612,0
user_0009068,38,30,149,149,1,20150612,20150712,0
user_0009068,41,90,399,399,1,20150712,20151010,0
user_0009068,31,30,149,149,1,20151010,20151109,0
user_0009068,39,30,149,149,1,20151109,20151209,0
user_0009068,41,30,149,149,1,20151209,20160108,0
user_0009068,41,30,149,149,1,20160108,20160207,0
user_0009068,37,30,149,149,1,20160207,20160308,0
user_0009068,37,180,699,699,1,20160308,20160904,0
user_0009068,40,30,149,149,1,20160904,20161004,0
user_0009068,36,30,149,149,1,20161004,20161103,0
user_0009068,36,30,149,149,1,20161103,20161203,0
user_0009068,40,30,149,149,1,20161203,20170102,0
user_0009068,36,30,149,149,1,20170102,20170201,0
user_0009068,41,30,149,149,1,20170201,20170303,0
user_0009068,41,180,699,699,1,20170303,20170830,0
user_0009069,41,30,149,149,1,20160614,20160714,0
user_0009069,39,30,149,134,1,20160714,20160813,0
user_0009069,41,30,149,149,1,20160813,20160912,0
user_0009069,41,30,149,149,1,20160912,20161012,1
user_0009070,40,30,149,149,1,20160221,20160322,0
user_0009070,41,180,699,699,1,20160322,20160918,0
user_0009070,41,30,149,149,1,20160918,20161018,0
user_0009070,41,30,149,149,1,20161018,20161117,0
user_0009070,36,30,149,149,1,20161117,20161217,0
user_0009070,39,30,149,149,1,20161217,20170116,0
user_0009070,39,30,149,149,1,20170116,20170215,0
user_0009070,39,30,149,149,1,20170215,20170317,0
user_0009070,36,30,149,149,1,20170317,20170416,0
user_0009071,41,90,399,399,0,20160106,20160405,0
user_0009071,38,180,699,699,0,20160408,20161005,0
user_0009071,41,90,399,399,0,20161007,20170105,0
user_0009071,34,30,149,149,0,20170109,20170208,0
user_0009071,31,30,149,149,0,20170208,20170310,0
user_0009072,36,30,149,134,1,20150113,20150212,0
user_0009072,34,30,149,149,1,20150212,20150314,0
user_0009072,40,30,149,149,1,20150314,20150413,0
user_0009072,36,410,1499,1499,1,20150413,20160527,0
user_0009072,40,30,149,149,1,20160527,20160626,0
user_0009072,34,30,149,149,1,20160626,20160726,0
user_0009072,41,180,699,699,1,20160726,20170122,0
user_0009072,41,90,399,399,1,20170122,20170422,0
user_0009073,36,30,149,149,0,20160825,20160924,0
user_0009073,36,30,149,149,0,20160924,20161024,0
user_0009073,39,30,149,149,0,20161027,20161126,0
user_0009073,36,30,149,134,0,20161129,20161229,0
user_0009073,40,30,149,149,0,20170102,20170201,0
user_0009073,41,30,149,149,0,20170201,20170303,0
user_0009074,32,410,1499,1499,0,20160305,20170419,1
user_0009075,40,30,149,149,0,20150206,20150308,0
user_0009075,41,90,399,399,0,20150312,20150610,0
user_0009076,41,30,149,134,1,20161003,20161102,0
user_0009076,40,30,149,134,1,20161102,20161202,0
user_0009076,38,30,149,149,1,20161202,20170101,0
user_0009076,41,30,149,149,1,20170101,20170131,0
user_0009076,36,30,149,149,1,20170131,20170302,0
user_0009076,39,30,149,134,1,20170302,20170401,0
user_0009077,41,90,399,399,1,20151103,20160201,0
user_0009077,34,30,149,149,1,20160201,20160302,0
user_0009077,39,30,149,149,1,20160302,20160401,0
user_0009077,37,30,149,149,1,20160401,20160501,0
user_0009077,41,30,149,149,1,20160501,20160531,0
user_0009077,40,30,149,149,1,20160531,20160630,0
user_0009077,37,180,699,699,1,20160630,20161227,0
user_0009077,41,30,149,149,1,20161227,20170126,0
user_0009077,36,30,149,149,1,20170126,20170225,0
user_0009077,38,410,1499,1499,1,20170225,20180411,0
user_0009078,39,90,399,399,1,20151221,20160320,0
user_0009078,37,30,149,149,1,20160320,20160419,0
user_0009078,40,410,1499,1499,0,20160419,20170603,0
user_0009079,36,90,399,319,0,20150608,20150906,0
user_0009079,41,30,149,149,0,20150908,20151008,0
user_0009079,41,30,149,149,0,20151011,20151110,0
user_0009079,40,30,149,149,0,20151113,20151213,0
user_0009079,36,90,399,399,0,20151214,20160313,0
user_0009079,41,30,149,149,0,20160315,20160414,0
user_0009079,36,30,149,149,0,20160415,20160515,0
user_0009079,40,410,1499,1499,0,20160518,20170702,1
user_0009080,37,410,1499,1499,1,20160801,20170915,0
user_0009081,40,30,149,149,1,20150927,20151027,0
user_0009081,41,30,149,149,1,20151027,20151126,0
user_0009081,37,30,149,149,0,20151126,20151226,0
user_0009081,40,30,149,149,0,20151230,20160129,0
user_0009081,41,30,149,149,0,20160129,20160228,0
user_0009081,36,30,149,119,0,20160303,20160402,0
user_0009081,40,90,399,399,0,20160402,20160701,0
user_0009081,40,30,149,149,0,20160705,20160804,0
user_0009081,41,30,149,149,0,20160806,20160905,0
user_0009081,38,30,149,149,0,20160906,20161006,0
user_0009081,36,30,149,119,0,20161009,20161108,0
user_0009081,34,90,399,399,0,20161112,20170210,0
user_0009081,36,30,149,149,0,20170211,20170313,0
user_0009081,41,90,399,399,0,20170316,20170614,0
user_0009082,38,30,149,149,1,20160424,20160524,0
user_0009082,38,180,699,699,1,20160524,20161120,0
user_0009083,41,30,149,149,1,20150817,20150916,0
user_0009083,38,180,699,699,1,20150916,20160314,0
user_0009083,41,30,149,134,1,20160314,20160413,0
user_0009083,41,90,399,399,1,20160413,20160712,0
user_0009083,39,30,149,149,1,20160712,20160811,0
user_0009083,41,30,149,149,1,20160811,20160910,0
user_0009083,41,90,399,399,1,20160910,20161209,0
user_0009083,40,30,149,134,1,20161209,20170108,0
user_0009083,40,30,149,149,1,20170108,20170207,0
user_0009083,39,30,149,149,1,20170207,20170309,0
user_0009083,37,30,149,119,1,20170309,20170408,0
user_0009084,41,30,149,149,1,20160805,20160904,0
user_0009084,36,410,1499,1499,1,20160904,20171019,0
user_0009085,41,410,1499,1499,1,20160618,20170802,0
user_0009086,41,90,399,399,1,20170120,20170420,0
user_0009087,38,30,149,149,1,20160409,20160509,0
user_0009087,40,410,1499,1499,1,20160509,20170623,0
user_0009088,41,30,149,149,1,20150104,20150203,0
user_0009088,40,180,699,699,1,20150203,20150802,0
user_0009088,40,30,149,149,1,20150802,20150901,0
user_0009088,37,30,149,149,1,20150901,20151001,0
user_0009088,40,30,149,149,1,20151001,20151031,0
user_0009088,38,30,149,149,1,20151031,20151130,0
user_0009088,40,30,149,119,0,20151130,20151230,0
user_0009088,41,30,149,149,0,20160102,20160201,0
user_0009088,41,30,149,149,0,20160203,20160304,0
user_0009088,39,30,149,149,0,20160304,20160403,0
user_0009088,34,30,149,149,0,20160407,20160507,1
user_0009089,40,30,149,149,0,20160517,20160616,0
user_0009089,41,30,149,134,0,20160617,20160717,1
user_0009090,32,30,149,149,1,20160322,20160421,0
user_0009090,37,30,149,149,1,20160421,20160521,0
user_0009090,36,410,1499,1199,1,20160521,20170705,0
user_0009091,41,30,149,149,1,20151129,20151229,0
user_0009091,36,30,149,149,1,20151229,20160128,0
user_0009091,36,30,149,149,1,20160128,20160227,0
user_0009091,41,30,149,149,1,20160227,20160328,0
user_0009091,36,30,149,149,1,20160328,20160427,0
user_0009091,40,30,149,149,1,20160427,20160527,0
user_0009091,41,180,699,699,1,20160527,20161123,0
user_0009091,39,30,149,149,1,20161123,20161223,0
user_0009091,41,30,149,149,1,20161223,20170122,0
user_0009091,41,90,399,399,1,20170122,20170422,0
user_0009092,38,30,149,149,1,20151008,20151107,0
user_0009093,38,90,399,399,0,20150516,20150814,0
user_0009093,41,410,1499,1499,0,20150816,20160929,0
user_0009094,37,180,699,699,1,20151123,20160521,0
user_0009095,34,30,149,134,1,20150620,20150720,0
user_0009095,40,30,149,149,1,20150720,20150819,0
user_0009095,33,90,399,399,1,20150819,20151117,0
user_0009095,38,30,149,149,1,20151117,20151217,0
user_0009095,39,180,699,699,1,20151217,20160614,0
user_0009095,38,180,699,699,1,20160614,20161211,0
user_0009095,41,30,149,134,1,20161211,20170110,0
user_0009095,40,30,149,149,1,20170110,20170209,0
user_0009095,40,30,149,119,1,20170209,20170311,0
user_0009095,40,30,149,149,1,20170311,20170410,0
user_0009096,41,90,399,319,0,20160223,20160523,0
user_0009097,40,90,399,399,1,20160217,20160517,0
user_0009097,31,30,149,149,1,20160517,20160616,0
user_0009097,39,180,699,699,1,20160616,20161213,0
user_0009097,39,30,149,149,1,20161213,20170112,0
user_0009097,40,90,399,399,1,20170112,20170412,1
user_0009098,33,30,149,149,0,20160703,20160802,0
user_0009098,41,30,149,149,0,20160805,20160904,0
user_0009098,40,30,149,149,0,20160905,20161005,0
user_0009098,40,90,399,399,0,20161009,20170107,0
user_0009098,40,180,699,699,0,20170111,20170710,0
user_0009099,36,30,149,149,0,20150708,20150807,0
user_0009099,40,30,149,149,0,20150808,20150907,0
user_0009099,39,30,149,149,0,20150907,20151007,0
user_0009099,36,30,149,149,0,20151011,20151110,0
user_0009099,40,30,149,149,0,20151113,20151213,0
user_0009099,41,30,149,149,0,20151214,20160113,1
user_0009100,40,30,149,149,1,20160424,20160524,0
user_0009100,41,30,149,149,1,20160524,20160623,0
user_0009100,36,30,149,149,1,20160623,20160723,0
user_0009100,41,30,149,149,1,20160723,20160822,0
user_0009100,41,30,149,149,1,20160822,20160921,0
user_0009100,41,30,149,149,1,20160921,20161021,0
user_0009100,41,90,399,399,1,20161021,20170119,0
user_0009100,34,30,149,149,1,20170119,20170218,0
user_0009100,34,30,149,149,1,20170218,20170320,0
user_0009100,31,30,149,149,1,20170320,20170419,0
user_0009101,39,30,149,149,1,20151202,20160101,0
user_0009101,36,30,149,149,1,20160101,20160131,0
user_0009101,34,30,149,149,1,20160131,20160301,0
user_0009101,41,30,149,149,1,20160301,20160331,0
user_0009101,41,30,149,134,1,20160331,20160430,0
user_0009101,36,30,149,149,1,20160430,20160530,0
user_0009101,40,30,149,149,1,20160530,20160629,0
user_0009101,41,90,399,359,1,20160629,20160927,0
user_0009101,41,30,149,149,1,20160927,20161027,0
user_0009101,40,90,399,399,1,20161027,20170125,0
user_0009101,31,30,149,149,1,20170125,20170224,0
user_0009101,39,90,399,399,1,20170224,20170525,0
user_0009102,31,30,149,149,1,20170108,20170207,0
user_0009102,40,30,149,149,1,20170207,20170309,0
user_0009102,39,30,149,119,1,20170309,20170408,0
user_0009103,41,410,1499,1499,0,20161208,20180122,0
user_0009104,38,30,149,149,0,20160512,20160611,0
user_0009104,38,180,699,699,0,20160615,20161212,0
user_0009105,41,30,149,134,0,20150819,20150918,0
user_0009106,39,30,149,149,1,20161215,20170114,0
user_0009106,40,30,149,149,1,20170114,20170213,0
user_0009106,41,30,149,149,1,20170213,20170315,0
user_0009106,36,90,399,399,1,20170315,20170613,0
user_0009107,31,30,149,149,1,20150322,20150421,0
user_0009107,40,90,399,399,1,20150421,20150720,0
user_0009107,40,30,149,149,1,20150720,20150819,0
user_0009107,41,30,149,149,1,20150819,20150918,0
user_0009107,40,180,699,699,1,20150918,20160316,0
user_0009107,31,30,149,149,1,20160316,20160415,0
user_0009107,37,180,699,699,1,20160415,20161012,0
user_0009107,40,90,399,399,1,20161012,20170110,0
user_0009107,36,30,149,149,1,20170110,20170209,0
user_0009107,36,30,149,149,1,20170209,20170311,0
user_0009107,41,30,149,149,1,20170311,20170410,0
user_0009108,37,30,149,149,1,20160514,20160613,0
user_0009108,34,30,149,149,1,20160613,20160713,0
user_0009108,40,30,149,149,1,20160713,20160812,0
user_0009108,41,30,149,149,1,20160812,20160911,0
user_0009108,37,30,149,149,1,20160911,20161011,0
user_0009108,36,30,149,134,1,20161011,20161110,0
user_0009108,33,30,149,149,1,20161110,20161210,0
user_0009108,33,30,149,149,1,20161210,20170109,0
user_0009108,38,30,149,149,1,20170109,20170208,0
user_0009108,36,30,149,149,1,20170208,20170310,0
user_0009108,32,90,399,399,1,20170310,20170608,0
user_0009109,39,30,149,149,0,20170104,20170203,0
user_0009109,41,30,149,149,0,20170204,20170306,0
user_0009109,39,30,149,149,0,20170306,20170405,0
user_0009110,40,30,149,149,0,20160726,20160825,0
user_0009110,37,30,149,149,0,20160825,20160924,0
user_0009110,41,30,149,149,0,20160927,20161027,1
user_0009111,41,90,399,399,0,20160913,20161212,1
user_0009112,41,30,149,149,1,20160526,20160625,0
user_0009112,40,30,149,149,1,20160625,20160725,0
user_0009112,37,30,149,119,1,20160725,20160824,0
user_0009112,41,90,399,399,1,20160824,20161122,0
user_0009112,32,30,149,149,1,20161122,20161222,0
user_0009112,41,30,149,149,1,20161222,20170121,0
user_0009112,41,410,1499,1499,1,20170121,20180307,0
user_0009113,41,90,399,399,1,20150325,20150623,0
user_0009113,36,30,149,149,1,20150623,20150723,0
user_0009113,37,30,149,149,1,20150723,20150822,0
user_0009113,37,180,699,699,1,20150822,20160218,0
user_0009113,41,30,149,149,1,20160218,20160319,0
user_0009113,41,30,149,134,1,20160319,20160418,0
user_0009113,37,90,399,399,1,20160418,20160717,0
user_0009113,40,90,399,399,1,20160717,20161015,0
user_0009113,41,180,699,699,1,20161015,20170413,0
user_0009114,32,30,149,149,1,20160121,20160220,0
user_0009114,41,30,149,149,1,20160220,20160321,0
user_0009114,41,30,149,149,1,20160321,20160420,0
user_0009114,41,30,149,149,1,20160420,20160520,0
user_0009114,40,30,149,149,1,20160520,20160619,0
user_0009114,40,90,399,319,1,20160619,20160917,0
user_0009114,41,180,699,699,1,20160917,20170316,0
user_0009114,40,30,149,149,0,20170316,20170415,0
user_0009115,40,30,149,149,1,20161109,20161209,0
user_0009115,38,30,149,149,1,20161209,20170108,0
user_0009115,40,30,149,149,1,20170108,20170207,0
user_0009115,38,410,1499,1499,1,20170207,20180324,0
user_0009116,40,30,149,149,1,20161215,20170114,0
user_0009116,38,30,149,149,1,20170114,20170213,0
user_0009116,40,30,149,119,1,20170213,20170315,0
user_0009116,41,180,699,699,1,20170315,20170911,0
user_0009117,40,30,149,149,1,20160331,20160430,0
user_0009117,40,30,149,149,1,20160430,20160530,0
user_0009117,36,30,149,149,1,20160530,20160629,0
user_0009117,34,180,699,699,1,20160629,20161226,0
user_0009117,37,30,149,149,1,20161226,20170125,0
user_0009117,40,30,149,149,1,20170125,20170224,0
user_0009117,40,90,399,319,1,20170224,20170525,1
user_0009118,39,30,149,134,1,20161002,20161101,0
user_0009118,41,30,149,149,1,20161101,20161201,0
user_0009118,41,30,149,149,1,20161201,20161231,0
user_0009118,41,30,149,119,1,20161231,20170130,0
user_0009118,40,410,1499,1499,1,20170130,20180316,0
user_0009119,39,90,399,399,1,20150523,20150821,0
user_0009119,41,30,149,134,1,20150821,20150920,0
user_0009119,41,30,149,149,1,20150920,20151020,0
user_0009119,37,30,149,149,1,20151020,20151119,0
user_0009119,41,30,149,149,1,20151119,20151219,0
user_0009119,40,30,149,149,1,20151219,20160118,0
user_0009119,38,30,149,149,1,20160118,20160217,0
user_0009119,41,410,1499,1499,1,20160217,20170402,0
user_0009120,41,180,699,629,0,20160609,20161206,1
user_0009121,41,30,149,149,1,20160723,20160822,0
user_0009121,37,30,149,149,1,20160822,20160921,0
user_0009121,36,90,399,359,1,20160921,20161220,0
user_0009121,41,410,1499,1499,1,20161220,20180203,0
user_0009122,41,30,149,149,0,20160704,20160803,1
user_0009123,40,30,149,149,0,20151122,20151222,0
user_0009123,33,410,1499,1499,0,20151224,20170206,0
user_0009124,41,30,149,149,0,20160829,20160928,0
user_0009125,41,90,399,399,1,20161204,20170304,0
user_0009125,37,30,149,149,1,20170304,20170403,0
user_0009126,39,30,149,149,1,20160712,20160811,0
user_0009126,39,30,149,149,1,20160811,20160910,0
user_0009126,36,410,1499,1499,1,20160910,20171025,0
user_0009127,41,90,399,399,1,20161230,20170330,0
user_0009127,36,90,399,399,1,20170330,20170628,0
user_0009128,36,30,149,149,1,20160422,20160522,0
user_0009128,41,30,149,149,1,20160522,20160621,0
user_0009128,33,90,399,399,1,20160621,20160919,0
user_0009128,37,410,1499,1499,1,20160919,20171103,0
user_0009129,41,30,149,149,0,20150223,20150325,0
user_0009129,36,30,149,149,0,20150327,20150426,0
user_0009129,39,30,149,149,0,20150429,20150529,0
user_0009129,41,30,149,149,0,20150529,20150628,0
user_0009129,41,30,149,149,0,20150629,20150729,0
user_0009129,39,90,399,399,0,20150801,20151030,0
user_0009129,40,90,399,399,1,20151031,20160129,0
user_0009129,41,180,699,699,1,20160129,20160727,0
user_0009129,41,180,699,699,1,20160727,20170123,0
user_0009129,40,90,399,399,1,20170123,20170423,0
user_0009130,39,30,149,149,1,20150320,20150419,0
user_0009130,41,30,149,134,1,20150419,20150519,0
user_0009130,41,30,149,149,1,20150519,20150618,0
user_0009130,39,180,699,699,1,20150618,20151215,0
user_0009130,36,30,149,149,1,20151215,20160114,0
user_0009130,38,90,399,399,1,20160114,20160413,0
user_0009130,40,180,699,699,1,20160413,20161010,1
user_0009131,41,30,149,149,0,20161017,20161116,0
user_0009131,40,410,1499,1499,0,20161119,20180103,0
user_0009132,38,90,399,399,1,20160520,20160818,0
user_0009132,41,30,149,149,1,20160818,20160917,0
user_0009132,38,30,149,149,1,20160917,20161017,0
user_0009132,39,30,149,149,1,20161017,20161116,0
user_0009132,41,30,149,149,1,20161116,20161216,0
user_0009132,39,30,149,149,1,20161216,20170115,0
user_0009132,40,30,149,149,1,20170115,20170214,0
user_0009132,39,30,149,149,1,20170214,20170316,0
user_0009132,41,30,149,149,1,20170316,20170415,0
user_0009133,40,90,399,399,1,20150205,20150506,0
user_0009133,41,30,149,149,1,20150506,20150605,0
user_0009133,41,30,149,149,1,20150605,20150705,0
user_0009133,37,90,399,399,1,20150705,20151003,0
user_0009133,36,180,699,559,1,20151003,20160331,0
user_0009133,41,90,399,399,1,20160331,20160629,0
user_0009133,41,180,699,699,1,20160629,20161226,0
user_0009133,41,410,1499,1349,1,20161226,20180209,0
user_0009134,39,30,149,149,1,20160223,20160324,0
user_0009134,40,90,399,399,1,20160324,20160622,0
user_0009134,40,180,699,699,1,20160622,20161219,0
user_0009134,40,30,149,149,1,20161219,20170118,0
user_0009134,41,30,149,149,1,20170118,20170217,0
user_0009134,40,410,1499,1499,1,20170217,20180403,0
user_0009135,40,410,1499,1499,1,20161115,20171230,1
user_0009136,37,30,149,134,1,20160531,20160630,0
user_0009136,40,30,149,134,1,20160630,20160730,0
user_0009136,37,30,149,149,1,20160730,20160829,0
user_0009136,40,90,399,399,1,20160829,20161127,0
user_0009136,37,30,149,149,1,20161127,20161227,0
user_0009136,38,30,149,134,1,20161227,20170126,0
user_0009136,38,30,149,134,1,20170126,20170225,0
user_0009136,38,30,149,149,1,20170225,20170327,0
user_0009136,37,90,399,399,1,20170327,20170625,0
user_0009137,39,180,699,699,0,20160107,20160705,0
user_0009138,40,30,149,149,1,20151117,20151217,0
user_0009138,31,90,399,399,1,20151217,20160316,0
user_0009138,36,30,149,149,1,20160316,20160415,0
user_0009138,32,30,149,149,1,20160415,20160515,0
user_0009138,41,30,149,149,1,20160515,20160614,0
user_0009138,36,30,149,149,1,20160614,20160714,0
user_0009138,41,30,149,149,0,20160714,20160813,0
user_0009138,40,180,699,699,0,20160817,20170213,0
user_0009138,40,30,149,149,0,20170217,20170319,0
