msno,city,bd,gender,registered_via,registration_init_time
user_0010033,20,37,female,7,20150926
user_0010034,10,32,female,7,20151104
user_0010035,11,30,male,3,20161218
user_0010036,14,34,male,7,20150318
user_0010037,7,19,female,4,20150506
user_0010038,1,24,,3,20151117
user_0010039,18,29,male,7,20160606
user_0010040,1,32,,4,20150919
user_0010041,21,16,female,13,20151019
user_0010042,9,36,female,9,20150201
user_0010043,5,25,male,3,20170124
user_0010044,13,21,female,3,20150801
user_0010045,9,19,,7,20170113
user_0010046,1,36,,3,20160402
user_0010047,15,26,male,9,20160801
user_0010048,18,34,,7,20150716
user_0010049,1,36,male,13,20160217
user_0010050,8,34,female,3,20150526
user_0010051,1,37,female,7,20160102
user_0010052,1,1000,female,7,20161222
user_0010053,18,32,,7,20150416
user_0010054,13,19,male,13,20150703
user_0010055,9,51,male,3,20160313
user_0010056,20,36,female,3,20160801
user_0010057,4,36,female,9,20161008
user_0010058,17,36,,3,20150119
user_0010059,1,24,male,4,20160816
user_0010060,11,36,male,13,20150731
user_0010061,10,2015,,9,20151013
user_0010062,1,42,male,7,20151205
user_0010063,9,2015,female,3,20150516
user_0010064,6,24,male,13,20150707
user_0010065,18,-1,female,4,20151222
user_0010066,1,22,male,3,20160201
user_0010067,1,23,,3,20150129
user_0010068,6,28,male,3,20160622
user_0010069,1,2015,male,3,20160307
user_0010070,9,36,male,4,20150826
user_0010071,21,23,female,4,20160621
user_0010072,19,53,female,3,20150907
user_0010073,13,15,female,9,20150105
user_0010074,21,15,female,3,20150131
user_0010075,19,23,male,4,20160821
user_0010076,14,35,,9,20160512
user_0010077,1,31,female,9,20151008
user_0010078,2,29,female,7,20160501
user_0010079,3,2015,male,4,20160325
user_0010080,1,35,male,3,20160318
user_0010081,10,37,male,4,20160510
user_0010082,1,37,female,7,20151215
user_0010083,2,52,female,9,20161020
user_0010084,4,26,male,7,20160309
user_0010085,16,30,male,9,20170115
user_0010086,20,17,male,4,20150610
user_0010087,1,44,female,9,20160512
user_0010088,2,19,male,9,20160317
user_0010089,20,-1,male,3,20151207
user_0010090,1,20,female,3,20160711
user_0010091,18,44,male,13,20160725
user_0010092,10,-1,male,3,20151114
user_0010093,1,27,male,4,20160626
user_0010094,5,0,female,4,20160630
user_0010095,8,23,male,9,20151010
user_0010096,14,36,,3,20160614
user_0010097,1,15,,4,20161115
user_0010098,13,21,female,4,20161202
user_0010099,2,39,male,3,20150410
user_0010100,1,39,female,4,20150114
user_0010101,2,20,male,9,20150114
user_0010102,16,25,female,3,20151023
user_0010103,1,47,,3,20150526
user_0010104,6,41,male,7,20150907
user_0010105,19,28,,4,20160515
user_0010106,15,2015,female,7,20150601
user_0010107,12,33,male,3,20170121
user_0010108,5,25,female,3,20160226
user_0010109,1,43,male,3,20151103
user_0010110,13,21,male,9,20161017
user_0010111,1,24,,4,20150411
user_0010112,3,33,female,4,20160725
user_0010113,12,30,male,9,20160830
user_0010114,12,30,female,4,20160808
user_0010115,14,0,female,3,20170122
user_0010116,1,28,female,4,20150423
user_0010117,16,33,male,9,20150225
user_0010118,12,31,male,3,20161219
user_0010119,6,-1,female,7,20160527
user_0010120,1,37,female,3,20150917
user_0010121,1,18,female,7,20160131
user_0010122,1,22,,3,20150210
user_0010123,20,45,female,7,20160423
user_0010124,1,29,male,9,20160131
user_0010125,13,38,male,3,20151006
user_0010126,21,21,male,13,20161011
user_0010127,6,34,male,3,20150802
user_0010128,15,31,male,3,20150409
user_0010129,1,33,,9,20161002
user_0010130,11,2015,male,4,20151009
user_0010131,1,1000,male,3,20150308
user_0010132,1,37,male,7,20160212
user_0010133,1,45,male,4,20160604
user_0010134,13,25,female,13,20150812
user_0010135,1,30,,13,20151125
user_0010136,3,-1,female,9,20150405
user_0010137,1,15,male,4,20160301
user_0010138,1,29,male,9,20160615
user_0010139,21,30,male,7,20161218
user_0010140,1,34,female,3,20150201
user_0010141,21,31,male,7,20160702
user_0010142,16,17,male,3,20160308
user_0010143,2,29,,4,20160708
user_0010144,9,39,,3,20150615
user_0010145,20,27,female,3,20151231
user_0010146,1,27,female,4,20160206
user_0010147,7,15,male,9,20160520
user_0010148,8,22,male,9,20151001
user_0010149,13,35,female,3,20151116
user_0010150,1,31,female,4,20160227
user_0010151,1,44,female,3,20151208
user_0010152,7,36,female,3,20160906
user_0010153,11,-1,male,3,20161008
user_0010154,10,45,female,7,20170129
user_0010155,1,28,female,13,20160328
user_0010156,7,43,male,3,20150303
user_0010157,6,27,male,3,20160815
user_0010158,18,1000,male,7,20150521
user_0010159,1,27,female,4,20160324
user_0010160,14,22,male,4,20161013
user_0010161,14,16,female,9,20160123
user_0010162,19,24,male,3,20150329
user_0010163,8,36,female,13,20160722
user_0010164,13,30,female,3,20160922
user_0010165,1,36,male,9,20150910
user_0010166,2,38,,9,20150118
user_0010167,1,2015,male,9,20160926
user_0010168,1,35,male,7,20150620
user_0010169,5,30,male,7,20160418
user_0010170,13,40,female,3,20161102
user_0010171,19,15,male,4,20150710
user_0010172,17,32,male,7,20160429
user_0010173,9,28,female,3,20160525
user_0010174,1,19,male,7,20160428
user_0010175,21,26,male,4,20160925
user_0010176,5,27,female,7,20151126
user_0010177,1,28,female,9,20150624
user_0010178,1,-1,female,3,20150705
user_0010179,19,31,female,7,20151002
user_0010180,1,37,female,3,20150509
user_0010181,1,35,female,9,20160214
user_0010182,1,38,female,9,20161027
user_0010183,8,35,male,7,20150626
user_0010184,5,17,male,7,20161210
user_0010185,1,15,male,4,20160605
user_0010186,16,-1,female,3,20161011
user_0010187,9,2015,male,9,20160913
user_0010188,6,2015,male,3,20151017
user_0010189,1,31,male,4,20151224
user_0010190,6,26,male,3,20151110
user_0010191,1,-1,male,7,20150131
user_0010192,12,2015,female,4,20150130
user_0010193,1,27,male,7,20150907
user_0010194,1,15,female,3,20150203
user_0010195,12,31,male,4,20160703
user_0010196,1,18,male,7,20160906
user_0010197,7,2015,female,4,20160406
user_0010198,9,1000,,7,20150327
user_0010199,10,1000,male,3,20160123
user_0010200,9,41,male,3,20150619
user_0010201,1,39,male,3,20160809
user_0010202,11,35,female,7,20150321
user_0010203,1,30,male,4,20170107
user_0010204,21,22,female,7,20150728
user_0010205,21,40,female,7,20160112
user_0010206,21,38,male,3,20150320
user_0010207,1,17,,7,20150726
user_0010208,1,37,female,9,20151225
user_0010209,12,41,male,9,20160730
user_0010210,16,34,female,3,20151020
user_0010211,4,28,female,3,20150516
user_0010212,12,31,female,4,20160506
user_0010213,12,2015,male,7,20150428
user_0010214,1,31,male,3,20151222
user_0010215,4,47,male,13,20160531
user_0010216,2,29,,7,20151117
user_0010217,14,32,female,3,20150712
user_0010218,7,44,male,7,20160423
user_0010219,1,47,female,4,20160820
user_0010220,17,26,,3,20160620
user_0010221,1,28,male,7,20150729
user_0010222,9,29,,7,20150131
user_0010223,4,32,female,7,20151226
user_0010224,18,21,male,3,20160219
user_0010225,6,31,male,3,20151005
user_0010226,14,27,female,3,20160118
user_0010227,6,2015,female,3,20150531
user_0010228,3,27,male,3,20160915
user_0010229,17,27,male,3,20150720
user_0010230,17,32,male,3,20150802
user_0010231,1,41,female,9,20160428
user_0010232,4,44,male,3,20160116
user_0010233,2,30,male,3,20150608
user_0010234,1,38,male,3,20150307
user_0010235,1,17,male,4,20160616
user_0010236,5,34,female,7,20150305
user_0010237,1,33,female,3,20160106
user_0010238,7,0,male,3,20160905
user_0010239,12,2015,male,3,20150726
user_0010240,1,0,female,4,20150523
user_0010241,8,27,female,13,20160929
user_0010242,1,48,male,9,20161108
user_0010243,12,33,male,9,20150712
user_0010244,16,27,male,9,20160209
user_0010245,1,39,,3,20161217
user_0010246,7,43,,7,20150214
user_0010247,4,37,female,4,20160309
user_0010248,12,33,,3,20150702
user_0010249,4,33,female,7,20160806
user_0010250,9,36,male,4,20160427
user_0010251,1,15,female,7,20170121
user_0010252,7,0,female,3,20160923
user_0010253,16,34,male,13,20151230
user_0010254,8,15,male,7,20150628
user_0010255,9,49,male,7,20160615
user_0010256,9,26,male,7,20160705
user_0010257,1,30,male,9,20150303
user_0010258,18,29,female,3,20150301
user_0010259,18,38,female,3,20160803
user_0010260,3,31,male,13,20150816
user_0010261,18,31,female,7,20150313
user_0010262,11,0,male,9,20160313
user_0010263,1,0,male,3,20150731
user_0010264,1,20,male,13,20150313
user_0010265,1,17,male,4,20160902
user_0010266,1,38,,9,20150510
user_0010267,1,27,female,9,20160610
user_0010268,7,29,male,4,20150424
user_0010269,1,33,female,4,20150915
user_0010270,4,1000,female,4,20160917
user_0010271,17,20,male,3,20150328
user_0010272,5,15,male,3,20151105
user_0010273,10,41,male,13,20150405
user_0010274,1,29,,7,20160426
user_0010275,7,29,female,3,20160822
user_0010276,1,26,female,4,20160703
user_0010277,1,37,male,3,20150726
user_0010278,12,36,male,9,20160105
user_0010279,1,18,male,3,20150711
user_0010280,18,22,female,3,20150410
user_0010281,8,33,male,7,20150109
user_0010282,10,16,,13,20161110
user_0010283,12,26,male,7,20160307
user_0010284,1,22,female,13,20151025
user_0010285,1,-1,male,3,20160630
user_0010286,1,36,female,3,20160202
user_0010287,3,30,female,7,20161212
user_0010288,4,35,female,4,20160310
user_0010289,18,36,female,3,20170106
user_0010290,1,20,female,3,20160606
user_0010291,1,21,male,3,20150604
user_0010292,1,2015,male,7,20150725
user_0010293,1,46,female,7,20150211
user_0010294,4,22,male,7,20151118
user_0010295,2,26,,7,20151113
user_0010296,1,28,,7,20151030
user_0010297,3,0,male,13,20150914
user_0010298,20,37,male,3,20151002
user_0010299,17,29,male,3,20150321
user_0010300,6,24,,13,20151030
user_0010301,13,22,male,9,20160914
user_0010302,1,29,,7,20151221
user_0010303,7,2015,female,9,20150928
user_0010304,14,41,male,7,20150926
user_0010305,6,26,female,3,20160811
user_0010306,7,32,male,4,20160910
user_0010307,16,34,,3,20150831
user_0010308,1,40,male,3,20151011
user_0010309,1,32,male,3,20150619
user_0010310,13,29,male,9,20150916
user_0010311,14,47,male,3,20150916
user_0010312,1,41,male,3,20151126
user_0010313,10,45,,3,20160515
user_0010314,3,2015,,9,20150401
user_0010315,18,25,female,9,20151013
user_0010316,4,46,female,3,20160520
user_0010317,17,28,male,13,20160909
user_0010318,6,29,female,4,20150123
user_0010319,1,25,male,7,20151217
user_0010320,5,23,male,7,20150531
user_0010321,15,35,male,4,20160616
user_0010322,1,16,female,9,20151107
user_0010323,10,1000,male,9,20151021
user_0010324,3,1000,male,4,20150817
user_0010325,7,17,female,3,20160630
user_0010326,19,50,male,13,20150316
user_0010327,2,21,female,7,20160124
user_0010328,10,26,male,3,20151002
user_0010329,1,31,male,3,20170113
user_0010330,14,43,male,4,20160721
user_0010331,12,29,,4,20160411
user_0010332,18,26,female,9,20150919
user_0010333,14,41,male,7,20151119
user_0010334,20,1000,male,4,20160624
user_0010335,17,41,male,9,20160514
user_0010336,1,30,,4,20160918
user_0010337,9,32,,9,20150906
user_0010338,15,2015,,3,20150624
user_0010339,17,22,,3,20160424
user_0010340,10,23,,9,20150523
user_0010341,16,39,male,7,20150615
user_0010342,1,24,male,3,20150325
user_0010343,1,29,,3,20170118
user_0010344,12,-1,,3,20160916
user_0010345,17,23,female,3,20161006
user_0010346,1,1000,female,9,20150217
user_0010347,1,30,male,3,20150530
user_0010348,4,26,,3,20151114
user_0010349,1,44,male,9,20150624
user_0010350,1,36,,3,20161224
user_0010351,12,23,,3,20160210
user_0010352,11,24,male,7,20160223
user_0010353,1,30,male,9,20160425
user_0010354,1,27,female,13,20150914
user_0010355,3,28,,3,20150907
user_0010356,1,1000,male,3,20150910
user_0010357,20,26,female,7,20161019
user_0010358,6,32,female,3,20161224
user_0010359,3,19,,7,20150324
user_0010360,1,32,female,3,20160402
user_0010361,1,47,male,7,20160304
user_0010362,14,21,male,3,20160408
user_0010363,1,32,female,3,20151115
user_0010364,1,43,female,9,20151218
user_0010365,18,0,female,7,20161218
user_0010366,2,41,male,4,20150902
user_0010367,8,47,female,3,20160709
user_0010368,1,36,male,7,20150121
user_0010369,1,31,,13,20161118
user_0010370,16,54,,3,20151015
user_0010371,19,31,female,3,20160906
user_0010372,1,32,,3,20150711
user_0010373,10,1000,female,9,20150520
user_0010374,1,27,male,3,20161229
user_0010375,16,34,female,7,20150908
user_0010376,3,19,male,3,20170122
user_0010377,1,1000,female,4,20150919
user_0010378,4,25,female,3,20161116
user_0010379,1,30,female,4,20150317
user_0010380,17,29,female,3,20160510
user_0010381,1,43,male,4,20160927
user_0010382,7,32,male,7,20161024
user_0010383,6,41,male,7,20160927
user_0010384,1,37,female,4,20150509
user_0010385,1,24,,3,20160828
user_0010386,8,21,female,9,20160622
user_0010387,8,41,male,3,20150118
user_0010388,1,30,male,3,20160401
user_0010389,20,34,male,9,20170122
user_0010390,18,19,female,13,20150606
user_0010391,10,36,female,7,20161001
user_0010392,15,36,male,3,20161222
user_0010393,15,26,,13,20150411
user_0010394,1,21,female,3,20151210
user_0010395,1,31,male,3,20150802
user_0010396,15,20,male,7,20160806
user_0010397,7,32,female,9,20160424
user_0010398,20,33,male,7,20160415
user_0010399,1,38,female,9,20151222
user_0010400,6,35,male,7,20160122
user_0010401,17,29,,3,20150528
user_0010402,4,34,,7,20161103
user_0010403,8,22,,7,20160629
user_0010404,9,45,female,4,20160513
user_0010405,1,32,female,7,20160706
user_0010406,1,28,,4,20150301
user_0010407,10,35,male,3,20150513
user_0010408,11,2015,female,9,20150130
user_0010409,3,34,male,3,20151223
user_0010410,20,40,male,3,20150926
user_0010411,4,37,male,3,20161109
user_0010412,19,2015,female,3,20150111
user_0010413,3,1000,female,4,20150526
user_0010414,18,1000,female,3,20161126
user_0010415,12,17,female,3,20150315
user_0010416,20,25,female,4,20150221
user_0010417,1,36,male,3,20160814
user_0010418,10,33,male,4,20150919
user_0010419,1,36,male,3,20170109
user_0010420,1,43,male,3,20160118
user_0010421,19,39,,3,20160118
user_0010422,21,27,female,9,20161115
user_0010423,8,1000,,9,20150114
user_0010424,1,37,,13,20160627
user_0010425,20,39,,9,20150108
user_0010426,1,43,male,4,20150620
user_0010427,1,0,female,4,20150920
user_0010428,1,21,male,4,20150606
user_0010429,1,29,male,7,20170116
user_0010430,19,29,female,13,20150521
user_0010431,19,28,female,3,20151111
user_0010432,17,36,male,9,20160120
user_0010433,16,37,female,13,20161014
user_0010434,1,42,male,13,20160320
user_0010435,8,27,male,7,20161124
user_0010436,3,30,male,7,20160724
user_0010437,1,35,female,13,20151011
user_0010438,16,-1,male,4,20160215
user_0010439,4,24,male,7,20160814
user_0010440,1,28,male,3,20150217
user_0010441,1,36,female,3,20160510
user_0010442,14,1000,female,4,20150831
user_0010443,8,15,male,7,20160317
user_0010444,1,33,,3,20150531
user_0010445,5,32,male,9,20150725
user_0010446,1,32,,4,20150716
user_0010447,15,26,male,3,20160810
user_0010448,1,0,female,3,20161119
user_0010449,1,-1,female,4,20160603
user_0010450,1,28,,9,20161128
user_0010451,3,37,female,13,20151012
user_0010452,13,26,male,7,20160305
user_0010453,1,30,,3,20150819
user_0010454,4,42,male,9,20160410
user_0010455,1,2015,male,3,20150504
user_0010456,1,24,male,4,20160409
user_0010457,6,0,male,7,20150121
user_0010458,4,1000,male,3,20160125
user_0010459,1,31,female,3,20151209
user_0010460,20,45,male,4,20160531
user_0010461,1,33,male,9,20160508
user_0010462,1,24,male,4,20160426
user_0010463,19,2015,male,3,20160211
user_0010464,14,38,female,3,20160318
user_0010465,10,32,male,4,20160326
user_0010466,2,34,male,4,20160717
user_0010467,1,-1,female,13,20150803
user_0010468,14,2015,male,4,20150423
user_0010469,17,31,female,9,20160515
user_0010470,15,1000,male,7,20161014
user_0010471,17,46,male,4,20150302
user_0010472,16,15,female,4,20160626
user_0010473,18,31,male,4,20150624
user_0010474,15,31,,3,20160412
user_0010475,21,26,male,3,20150505
user_0010476,17,31,male,3,20160302
user_0010477,1,36,male,3,20150729
user_0010478,16,21,,3,20150920
user_0010479,2,17,male,4,20160814
user_0010480,20,41,male,3,20151031
user_0010481,1,24,male,13,20151230
user_0010482,1,15,female,4,20150101
user_0010483,20,29,female,3,20160627
user_0010484,6,34,,7,20160907
user_0010485,12,31,male,7,20160907
user_0010486,17,32,male,13,20150629
user_0010487,13,24,female,3,20151120
user_0010488,1,48,female,3,20160328
user_0010489,20,25,male,7,20150901
user_0010490,1,21,female,7,20160528
user_0010491,2,17,,7,20150221
user_0010492,1,40,male,13,20150818
user_0010493,18,29,female,13,20151229
user_0010494,12,0,,3,20150618
user_0010495,11,36,male,4,20161031
user_0010496,3,28,male,13,20151206
user_0010497,7,0,female,3,20161128
user_0010498,7,22,male,3,20150816
user_0010499,1,0,male,7,20160525
user_0010500,8,27,male,3,20160414
user_0010501,2,32,,4,20160207
user_0010502,7,38,,13,20170102
user_0010503,1,18,male,4,20161120
user_0010504,11,43,male,3,20150322
user_0010505,20,37,female,3,20150821
user_0010506,3,20,male,4,20160610
user_0010507,12,33,female,3,20150823
user_0010508,18,39,,7,20150609
user_0010509,18,42,,3,20170102
user_0010510,3,48,,3,20160623
user_0010511,1,15,female,9,20160816
user_0010512,1,24,male,7,20161216
user_0010513,8,32,female,9,20170107
user_0010514,16,26,male,3,20150824
user_0010515,6,2015,male,3,20160615
user_0010516,6,35,,7,20160502
user_0010517,14,40,female,4,20150121
user_0010518,17,33,female,9,20160907
user_0010519,1,15,female,4,20160328
user_0010520,3,30,female,9,20150825
user_0010521,7,26,female,3,20151014
user_0010522,1,25,female,7,20170112
user_0010523,1,59,female,9,20150805
user_0010524,1,21,female,13,20150106
user_0010525,13,32,female,3,20160608
user_0010526,1,34,female,9,20160111
user_0010527,11,0,male,7,20161007
user_0010528,1,-1,male,7,20150710
user_0010529,1,38,,3,20160822
user_0010530,1,33,,9,20150928
user_0010531,1,29,female,3,20160929
user_0010532,12,24,,13,20160214
user_0010533,7,26,female,4,20150616
user_0010534,4,34,female,4,20160306
user_0010535,10,18,male,3,20151206
user_0010536,9,32,female,7,20160808
user_0010537,11,31,,3,20160415
user_0010538,3,28,male,9,20150802
user_0010539,16,1000,,7,20150120
user_0010540,16,32,female,3,20161204
user_0010541,16,1000,female,9,20160215
user_0010542,17,1000,male,7,20160730
user_0010543,6,31,,3,20150212
user_0010544,16,28,female,7,20150406
user_0010545,12,42,female,7,20151207
user_0010546,1,23,male,4,20150327
user_0010547,1,32,,7,20150912
user_0010548,13,27,male,9,20161023
user_0010549,20,35,male,9,20160429
user_0010550,1,55,male,9,20151003
user_0010551,1,16,male,3,20151119
user_0010552,16,43,female,9,20151211
user_0010553,5,36,male,13,20150617
